publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths,cleaned_text
2 years ago,USA Yavaga Torstiya devru,1,@vinodvinnu8457,FALSE,FALSE,FALSE,FALSE,,FALSE,,USA Yavaga Torstiya devru
2 years ago,Namaskara Devru Waited for your videos,1,@supreeth_gowda,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskara Devru Waited for your videos
2 years ago,Namaskar devru,1,@vivekbhat3540,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskar devru
2 years ago,Fan from Hassan,1,@darshankumarkk5064,FALSE,FALSE,FALSE,FALSE,,FALSE,,Fan from Hassan
2 years ago,Love u kannada ❤️,1,@BossOfSandalwood8055,FALSE,FALSE,FALSE,FALSE,,FALSE,,Love u kannada :redheart:
2 years ago,ellapa  ninu devru thumba divsa agothu gap..............,1,@preethampreetham4199,FALSE,FALSE,FALSE,FALSE,,FALSE,,ellapa ninu devru thumba divsa agothu gap
2 years ago,💥💥💥,1,@fearless_gamers8689,FALSE,FALSE,FALSE,FALSE,,FALSE,,:collision::collision::collision:
2 years ago,Devru elli hogri devru,1,@SAM-l2s6v,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devru elli hogri devru
2 years ago,Hi,1,@elonmuskofficialchannel.8601,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Elidiya app estu dena devru nena nodabek nen videos nodbeku  Nadal e beku  😍 l,1,@puneethpuneeth3068,FALSE,FALSE,FALSE,FALSE,,FALSE,,Elidiya app estu dena devru nena nodabek nen videos nodbeku Nadal e beku :smilingfacewithhearteyes: l
2 years ago,Beautiful,1,@sushilak9604,FALSE,FALSE,FALSE,FALSE,,FALSE,,Beautiful
2 years ago,Bro tumbaa late aythu it's ok,1,@cmgaming3031,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro tumbaa late aythu its ok
2 years ago,Bro yake bro thumba late aythu vedio hakadu navu Thumba kaythidvi it's OK anthu hakudralla,1,@mrsudi3364,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro yake bro thumba late aythu vedio hakadu navu Thumba kaythidvi its OK anthu hakudralla
2 years ago,Guruu el hogidde ist dina💜,1,@Sancharisunilsurya,FALSE,FALSE,FALSE,FALSE,,FALSE,,Guruu el hogidde ist dina:purpleheart:
2 years ago (edited),23minit 13k views  5k likes🔥🔥🔥,1,@Binocular28,FALSE,FALSE,FALSE,FALSE,,FALSE,,23minit 13k views 5k likes:fire::fire::fire:
2 years ago,Hi bro,1,@nikhildsouza6746,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Yest Dina agittu devru nimna nodi 😵‍💫,1,@Girish3311,FALSE,FALSE,FALSE,FALSE,,FALSE,,Yest Dina agittu devru nimna nodi :facewithspiraleyes:
2 years ago,"Bro next vedio Kolkata,Varanasi,Delhi",1,@karthik.k1598,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro next vedio KolkataVaranasiDelhi
2 years ago,Namaskara devru❤,1,@googlygamer4021,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskara devru:redheart:
2 years ago,Bro nimma video ge with madi madi antu ivat bittri tq so much BRO ❤️,1,@Vinunaik17,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nimma video ge with madi madi antu ivat bittri tq so much BRO :redheart:
2 years ago,Next vidio devru,1,@kartikbadiger7288,FALSE,FALSE,FALSE,FALSE,,FALSE,,Next vidio devru
2 years ago,BIGG BOSS kannada season 9 ge hogi devruuu,1,@bhaskargowda2555,FALSE,FALSE,FALSE,FALSE,,FALSE,,BIGG BOSS kannada season 9 ge hogi devruuu
2 years ago,Bro istu divsa yake video upload madlilla kadu kadu bejar agittu bro. Iga kushi aytu😍,1,@puneettube7058,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro istu divsa yake video upload madlilla kadu kadu bejar agittu bro Iga kushi aytu:smilingfacewithhearteyes:
2 years ago,Super bro,1,@misterRespecter,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super bro
2 years ago,"Today nimmanna nenapisi konde yake nam bro video bartilla anta,,",1,@karnam7866,FALSE,FALSE,FALSE,FALSE,,FALSE,,Today nimmanna nenapisi konde yake nam bro video bartilla anta
2 years ago,Sringeri g banni bro,1,@sudeepmc1453,FALSE,FALSE,FALSE,FALSE,,FALSE,,Sringeri g banni bro
2 years ago,Guru devo bhava,1,@Sagarsk.,FALSE,FALSE,FALSE,FALSE,,FALSE,,Guru devo bhava
2 years ago,Bro nim video late aethu,1,@chethufffreefire4690,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nim video late aethu
2 years ago,Dr bro nimge dislike mado chance illa,1,@rshislive,FALSE,FALSE,FALSE,FALSE,,FALSE,,Dr bro nimge dislike mado chance illa
2 years ago,Hi,1,@santoshk8652,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Idiya guru ???  Ello kaldhe odhe ankondvi.,1,@harsha2557,FALSE,FALSE,FALSE,FALSE,,FALSE,,Idiya guru Ello kaldhe odhe ankondvi
2 years ago,Super anna,1,@SJgamer089,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super anna
2 years ago,Weekly 2video hakappa devre,1,@mahendranaik2724,FALSE,FALSE,FALSE,FALSE,,FALSE,,Weekly 2video hakappa devre
2 years ago,Devruuu estu dinaa yali ogidrii namskara devruuu bega bega video akki kaytha erthivi navu sari na devruu take care broo....❤️✨,1,@vinutharvinutha1052,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devruuu estu dinaa yali ogidrii namskara devruuu bega bega video akki kaytha erthivi navu sari na devruu take care broo:redheart::sparkles:
2 years ago,I am big fan you devru🙏,1,@venkateshcricketlover5695,FALSE,FALSE,FALSE,FALSE,,FALSE,,I am big fan you devru:foldedhands:
2 years ago,Aaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa,1,@thimmareddy9919,FALSE,FALSE,FALSE,FALSE,,FALSE,,Aaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa aaaaaaaaa
2 years ago,🙏 devaru,1,@pramodshinde2172,FALSE,FALSE,FALSE,FALSE,,FALSE,,:foldedhands: devaru
2 years ago,Bro nim video dislike maado maate illa.,1,@vireshmpujariviresh6608,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nim video dislike maado maate illa
2 years ago,Who loves dr bro,1,@tejastejas3617,FALSE,FALSE,FALSE,FALSE,,FALSE,,Who loves dr bro
2 years ago,I'm lover of dr bro,0,@tejastejas3617,TRUE,FALSE,FALSE,FALSE,,FALSE,,Im lover of dr bro
2 years ago,Devruuu nim video ge Jana addicted agie bittavre even Nan hu kuda 😄,1,@user-jq4qx1ig6t,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devruuu nim video ge Jana addicted agie bittavre even Nan hu kuda :grinningfacewithsmilingeyes:
2 years ago,Hamase hunime agidyala devru,1,@dskism1559,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hamase hunime agidyala devru
2 years ago,Daily nivu video upload madi,1,@muhammadmusthafa9282,FALSE,FALSE,FALSE,FALSE,,FALSE,,Daily nivu video upload madi
2 years ago,Jai karnataka jai dr bro 🇮🇳🇮🇳,1,@dixitr387,FALSE,FALSE,FALSE,FALSE,,FALSE,,Jai karnataka jai dr bro :India::India:
2 years ago,Devru video upload thumba gyap madtidiya🥺,1,@mutturaj11,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devru video upload thumba gyap madtidiya:pleadingface:
2 years ago,Malesia to karnataka esta km I'de bro,1,@hungamavoice7845,FALSE,FALSE,FALSE,FALSE,,FALSE,,Malesia to karnataka esta km Ide bro
2 years ago,🙏,1,@kasharuyt7386,FALSE,FALSE,FALSE,FALSE,,FALSE,,:foldedhands:
2 years ago,Next level vllog🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1,@chomachoma3132,FALSE,FALSE,FALSE,FALSE,,FALSE,,Next level vllog:foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands::foldedhands:
2 years ago,Hai bro 🙏🙏,1,@chomachoma3132,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hai bro :foldedhands::foldedhands:
2 years ago,Super bro,1,@chomachoma3132,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super bro
2 years ago,Super video bro,1,@virupaxiviru900,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super video bro
2 years ago,1milloin madro bega,1,@Prajwal_nk,FALSE,FALSE,FALSE,FALSE,,FALSE,,1milloin madro bega
2 years ago,Super,1,@mamathak9154,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super
2 years ago,Super bro,1,@akshaysp2630,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super bro
2 years ago (edited),bro can you go to nagarhole Safari,1,@sunithajaggusaj9649,FALSE,FALSE,FALSE,FALSE,,FALSE,,bro can you go to nagarhole Safari
2 years ago,He deserves more views if someone feel same give like,1,@spandanaspandu1264,FALSE,FALSE,FALSE,FALSE,,FALSE,,He deserves more views if someone feel same give like
2 years ago,12:58 🌅,1,@popcornfilmsindia,FALSE,FALSE,FALSE,FALSE,,FALSE,,12:58 :sunrise:
2 years ago,Love you bro,1,@Hope_xx06,FALSE,FALSE,FALSE,FALSE,,FALSE,,Love you bro
2 years ago,Bro neev bislali thirgi thirgi kappu agidira,1,@chandrashekaraiah.t.n.chan3846,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro neev bislali thirgi thirgi kappu agidira
2 years ago,Hi,1,@mrcybersquad802,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Best person from karnataka,1,@djlover1033,FALSE,FALSE,FALSE,FALSE,,FALSE,,Best person from karnataka
2 years ago,Bro you go to chinna,1,@vinaykn5793,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro you go to chinna
2 years ago,bro new video,1,@keerthihs6288,FALSE,FALSE,FALSE,FALSE,,FALSE,,bro new video
1 year ago,Nimge olledagli devru ❤️,1,@rajeshposhetty1459,FALSE,FALSE,FALSE,FALSE,,FALSE,,Nimge olledagli devru :redheart:
1 year ago,Nijaavglu great BRO 🌹🌹🌹🌹,1,@shivamurthy5079,FALSE,FALSE,FALSE,FALSE,,FALSE,,Nijaavglu great BRO :rose::rose::rose::rose:
1 year ago,Nam gurugalu 🙏✨✨✨🙏💫🎗️💫💫,1,@pramodchavan4241,FALSE,FALSE,FALSE,FALSE,,FALSE,,Nam gurugalu :foldedhands::sparkles::sparkles::sparkles::foldedhands::dizzy::reminderribbon::dizzy::dizzy:
1 year ago,Super  devaru,1,@NarasimhaMurthy-ri6jp,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super devaru
1 year ago,I am interested to see brilliant channels like Dr bro,1,@trshyamala-gd9ek,FALSE,FALSE,FALSE,FALSE,,FALSE,,I am interested to see brilliant channels like Dr bro
1 year ago,Niralli mulugiruva Dwaraka thorsi bro,1,@lkchanel3118,FALSE,FALSE,FALSE,FALSE,,FALSE,,Niralli mulugiruva Dwaraka thorsi bro
1 year ago,Super,1,@pavankumarchoudri5488,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super
1 year ago,Hi bro,1,@basubasu7503,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
1 year ago,Super super dr. Bro.  Thank you video kalisi,1,@mallamadaiahhampapura4154,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super super dr Bro Thank you video kalisi
1 year ago,Jai Sri ram bro,1,@jayram9041,FALSE,FALSE,FALSE,FALSE,,FALSE,,Jai Sri ram bro
1 year ago,Anna Goutam buddha avara 1 video madi bro,1,@KILLARPRATAP18,FALSE,FALSE,FALSE,FALSE,,FALSE,,Anna Goutam buddha avara 1 video madi bro
7 months ago,Bro nima Favorite Hero Yaru,1,@GopalRangadasiah,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nima Favorite Hero Yaru
3 months ago,amazing,1,@iam.deepak_06,FALSE,FALSE,FALSE,FALSE,,FALSE,,amazing
2 months ago,Love from karnataka rcb,1,@Dontpanic-6,FALSE,FALSE,FALSE,FALSE,,FALSE,,Love from karnataka rcb
2 years ago,1 view,0,@_food_kitchen,FALSE,FALSE,FALSE,FALSE,,FALSE,,1 view
2 years ago,Haiii bro,0,@bugurishiva4440,FALSE,FALSE,FALSE,FALSE,,FALSE,,Haiii bro
2 years ago,Hi,0,@thilakgamer6711,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Hi bro,0,@Devadiga5856,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Fst cmnt bro,0,@razakraza6084,FALSE,FALSE,FALSE,FALSE,,FALSE,,Fst cmnt bro
2 years ago,Hi bro,0,@Shree_Nivas95,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Hi,0,@gamingf1524,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Baya.. Big fan,0,@feelingboy6970,FALSE,FALSE,FALSE,FALSE,,FALSE,,Baya Big fan
2 years ago,Tumba lete aytu guru,0,@nagaratnanagaratna3057,FALSE,FALSE,FALSE,FALSE,,FALSE,,Tumba lete aytu guru
2 years ago,Hi,0,@m4manju947,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Frist,0,@sohan_gangatkar,FALSE,FALSE,FALSE,FALSE,,FALSE,,Frist
2 years ago,Hello bro,0,@xinogaming-ut7vy,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hello bro
2 years ago,Super video bro,0,@freefirepunithyt252,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super video bro
2 years ago,Big fan bro,0,@ganum4002,FALSE,FALSE,FALSE,FALSE,,FALSE,,Big fan bro
2 years ago,Bro u r awesome,0,@naseemabanu6769,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro u r awesome
2 years ago,Hello bro,0,@bikeandbikerz,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hello bro
2 years ago,1,0,@kingxbalu,FALSE,FALSE,FALSE,FALSE,,FALSE,,1
2 years ago,Enjoy mood,0,@sk__naveen__7307,FALSE,FALSE,FALSE,FALSE,,FALSE,,Enjoy mood
2 years ago,Yal ogide devru istdina,0,@akarshay8895,FALSE,FALSE,FALSE,FALSE,,FALSE,,Yal ogide devru istdina
2 years ago,First cmt!🙏,0,@muttubhajantri6901,FALSE,FALSE,FALSE,FALSE,,FALSE,,First cmt:foldedhands:
2 years ago,Super,0,@kunigalkarti2244,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super
2 years ago,Abbhaaaa ivag bandya bro am waiting for your videos,0,@sanjanas4010,FALSE,FALSE,FALSE,FALSE,,FALSE,,Abbhaaaa ivag bandya bro am waiting for your videos
2 years ago,First view,0,@ravikumar.l2305,FALSE,FALSE,FALSE,FALSE,,FALSE,,First view
2 years ago,4 like,0,@Pr_gaming35,FALSE,FALSE,FALSE,FALSE,,FALSE,,4 like
2 years ago,Hi,0,@sumamk1655,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Big fan bro love you,0,@SD.FARM.HOUSE.,FALSE,FALSE,FALSE,FALSE,,FALSE,,Big fan bro love you
2 years ago,Guru first 💫,0,@godllovez5623,FALSE,FALSE,FALSE,FALSE,,FALSE,,Guru first :dizzy:
2 years ago (edited),Nemma vedio ge kayutt edde,0,@ankushsavanur7324,FALSE,FALSE,FALSE,FALSE,,FALSE,,Nemma vedio ge kayutt edde
2 years ago,Hi,0,@gulamnabi1092,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,namaskara devru ❤️,0,@fanofdrpunithrajkumar531,FALSE,FALSE,FALSE,FALSE,,FALSE,,namaskara devru :redheart:
2 years ago,Hi,0,@manjunath.s1951,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Namaskar devaru,0,@mohangowda08,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskar devaru
2 years ago,Big fan,0,@nikhilgowda1410,FALSE,FALSE,FALSE,FALSE,,FALSE,,Big fan
2 years ago,Hi bro,0,@kannadaallinone5964,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,1st view Devru,0,@dushyanthgowda8249,FALSE,FALSE,FALSE,FALSE,,FALSE,,1st view Devru
2 years ago,HEY BROO EN BRO NINU ISTOND KAAYSTIYA VIDEOS UPLOAD MADOKE NIN VIDEOS GE WAIT MADTIRTIVI DEVRUU,0,@darshandachhu7773,FALSE,FALSE,FALSE,FALSE,,FALSE,,HEY BROO EN BRO NINU ISTOND KAAYSTIYA VIDEOS UPLOAD MADOKE NIN VIDEOS GE WAIT MADTIRTIVI DEVRUU
2 years ago,❤️❤️❤️❤️❤️❤️,0,@gurubasavayadawad3267,FALSE,FALSE,FALSE,FALSE,,FALSE,,:redheart::redheart::redheart::redheart::redheart::redheart:
2 years ago,Hi bro,0,@dollydaru8999,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Namaskaraa devruuu🙏,0,@manju8724,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskaraa devruuu:foldedhands:
2 years ago,Frist view bro,0,@jejaplays626,FALSE,FALSE,FALSE,FALSE,,FALSE,,Frist view bro
2 years ago,Hi bro,0,@gouthamsimhagouthamsimha7308,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Namaskara,0,@dushyanthgowda8249,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskara
2 years ago,Hi bro,0,@rajeshs2048,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,supper,0,@AThma_in,FALSE,FALSE,FALSE,FALSE,,FALSE,,supper
2 years ago,🔥 Guru Ninu🔥,0,@aruncv2001,FALSE,FALSE,FALSE,FALSE,,FALSE,,:fire: Guru Ninu:fire:
2 years ago,Hi bro,0,@skrillgamingyt,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Helige ogide devru,0,@kiranformfortcity7706,FALSE,FALSE,FALSE,FALSE,,FALSE,,Helige ogide devru
2 years ago,1 St view dr.bro 💪🤩,0,@pramod01234,FALSE,FALSE,FALSE,FALSE,,FALSE,,1 St view drbro :flexedbiceps::starstruck:
2 years ago,Devaru yalli mayageddri bro miss u lot,0,@luckyrm8050,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devaru yalli mayageddri bro miss u lot
2 years ago,230 like,0,@bikeandbikerz,FALSE,FALSE,FALSE,FALSE,,FALSE,,230 like
2 years ago,Namuskra devru,0,@ccgamingff3555,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namuskra devru
2 years ago,Bro tour budget videos maadi pls,0,@AllInOne-mk5zy,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro tour budget videos maadi pls
2 years ago,Istu dina ellige hogidiya bro,0,@GovindRathodNayak,FALSE,FALSE,FALSE,FALSE,,FALSE,,Istu dina ellige hogidiya bro
2 years ago,Hiiii broooi,0,@abhiallstores143,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hiiii broooi
2 years ago,Super bro,0,@Brary_media,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super bro
2 years ago,🙏🙏 bro,0,@supreethmp5376,FALSE,FALSE,FALSE,FALSE,,FALSE,,:foldedhands::foldedhands: bro
2 years ago,Guru inond channel allu videos haakappa 🙏 budget adu idu antha.. namgu sulabha aagutthe,0,@paone574,FALSE,FALSE,FALSE,FALSE,,FALSE,,Guru inond channel allu videos haakappa :foldedhands: budget adu idu antha namgu sulabha aagutthe
2 years ago,Estu dina ayitu ninna video ne barta ella,0,@GovindRathodNayak,FALSE,FALSE,FALSE,FALSE,,FALSE,,Estu dina ayitu ninna video ne barta ella
2 years ago,Love from kanakapura aadru estu dina enmadtha edri video aakthene video week ondadru aaki bro😍,0,@megraj4062,FALSE,FALSE,FALSE,FALSE,,FALSE,,Love from kanakapura aadru estu dina enmadtha edri video aakthene video week ondadru aaki bro:smilingfacewithhearteyes:
2 years ago,devaru,0,@santhunayak1946,FALSE,FALSE,FALSE,FALSE,,FALSE,,devaru
2 years ago,Navu Bengaluru inda nim doda abimani,0,@gouthamsimhagouthamsimha7308,FALSE,FALSE,FALSE,FALSE,,FALSE,,Navu Bengaluru inda nim doda abimani
2 years ago,Super devru,0,@goureeshgouda789,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super devru
2 years ago,NAMASTE BRO... 🙏🏻,0,@kgfkiccha1127,FALSE,FALSE,FALSE,FALSE,,FALSE,,NAMASTE BRO :foldedhandslightskintone:
2 years ago,My dream Maleshiya,0,@karthikgowdakarthikgowda4573,FALSE,FALSE,FALSE,FALSE,,FALSE,,My dream Maleshiya
2 years ago,3 weak inda kayta edde evattu hakira video😅,0,@skrillgamingyt,FALSE,FALSE,FALSE,FALSE,,FALSE,,3 weak inda kayta edde evattu hakira video:grinningfacewithsweat:
2 years ago,Hi devru engidira,0,@meghameghana7425,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi devru engidira
2 years ago,Hi,0,@KSRTCfan4525,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,Hi bro,0,@marutihonakeri878,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi bro
2 years ago,Bro i love you,0,@karthikgowdakarthikgowda4573,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro i love you
2 years ago,Bro nim video gaagi yestu Waite madtidde gotta yaake istu late bro,0,@sharanunadavinamani4944,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nim video gaagi yestu Waite madtidde gotta yaake istu late bro
2 years ago,🙏🙏🙏,0,@nitheshnithi1039,FALSE,FALSE,FALSE,FALSE,,FALSE,,:foldedhands::foldedhands::foldedhands:
2 years ago (edited),yen basu illiyavaregu Elli ede estudena,0,@YashasGaming,FALSE,FALSE,FALSE,FALSE,,FALSE,,yen basu illiyavaregu Elli ede estudena
2 years ago,Namste devaru,0,@sharanabasappa1438,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namste devaru
2 years ago,Don't make us wait,0,@adarshgouda8575,FALSE,FALSE,FALSE,FALSE,,FALSE,,Dont make us wait
2 years ago,Bro nimm video ge Kadu Kadu sakaytu,0,@mahanteshk8260,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nimm video ge Kadu Kadu sakaytu
2 years ago,Namaskar devru. How r u bro,0,@harshaharsha3143,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namaskar devru How r u bro
2 years ago,4th viewer,0,@rajeshgowda8135,FALSE,FALSE,FALSE,FALSE,,FALSE,,4th viewer
2 years ago,Nim vediogoskarane kayta edde bro,0,@rajanikanthcs8460,FALSE,FALSE,FALSE,FALSE,,FALSE,,Nim vediogoskarane kayta edde bro
2 years ago,Est dena el hogedre,0,@harshaharsha3143,FALSE,FALSE,FALSE,FALSE,,FALSE,,Est dena el hogedre
2 years ago,Devru ellogidde guru❤️ Estu antha nodiro vedios ne nododu Daily Bro ❤️,0,@Mr.Appu20,FALSE,FALSE,FALSE,FALSE,,FALSE,,Devru ellogidde guru:redheart: Estu antha nodiro vedios ne nododu Daily Bro :redheart:
2 years ago,Hi,0,@ZoonTry,FALSE,FALSE,FALSE,FALSE,,FALSE,,Hi
2 years ago,🔥💥,0,@sachinsachin120,FALSE,FALSE,FALSE,FALSE,,FALSE,,:fire::collision:
2 years ago,Namskara devru ❤️❤️❤️,0,@swamyk3468,FALSE,FALSE,FALSE,FALSE,,FALSE,,Namskara devru :redheart::redheart::redheart:
2 years ago,Bro nimma ella videos nodthini nim jothe mathadbeku ankondidini bro nim number Kodi bro,0,@shashiappushashiappu4923,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nimma ella videos nodthini nim jothe mathadbeku ankondidini bro nim number Kodi bro
2 years ago,Super devru nevu,0,@channeshbkchannesh3664,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super devru nevu
2 years ago,Super ❤️❤️❤️❤️❤️,0,@harishgowda4933,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super :redheart::redheart::redheart::redheart::redheart:
2 years ago,Pls come angola,0,@kotian6791,FALSE,FALSE,FALSE,FALSE,,FALSE,,Pls come angola
2 years ago,Yelli hogidri bro ❤️,0,@shriramshetty8461,FALSE,FALSE,FALSE,FALSE,,FALSE,,Yelli hogidri bro :redheart:
2 years ago,🙏🙏,0,@RaviRavi-pc7kc,FALSE,FALSE,FALSE,FALSE,,FALSE,,:foldedhands::foldedhands:
2 years ago,En guru evaga video bidtha ediya,0,@suryas4577,FALSE,FALSE,FALSE,FALSE,,FALSE,,En guru evaga video bidtha ediya
2 years ago,Spr bro,0,@acharyaachar5447,FALSE,FALSE,FALSE,FALSE,,FALSE,,Spr bro
2 years ago,Bro nim video ge kayta idde♥️♥️,0,@shreenivasgaonkar9115,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bro nim video ge kayta idde:heartsuit::heartsuit:
2 years ago,Super bro,0,@Archanahealthtipsinkannada,FALSE,FALSE,FALSE,FALSE,,FALSE,,Super bro
